transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_name,product_detail
12544,1/22/23,19:57:02,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
12545,1/22/23,19:57:02,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
12546,1/22/23,19:59:22,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
12547,1/23/23,6:10:23,2,5,Lower Manhattan,3,3.5,Coffee,Organic brewed coffee,Brazilian Lg
12548,1/23/23,6:14:03,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
12549,1/23/23,6:28:13,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
12550,1/23/23,6:29:06,2,5,Lower Manhattan,4,3,Coffee,Organic brewed coffee,Brazilian Rg
12551,1/23/23,6:30:41,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
12552,1/23/23,6:33:17,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
12553,1/23/23,6:33:54,3,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
12554,1/23/23,6:34:01,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
12555,1/23/23,6:41:03,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
12556,1/23/23,6:43:39,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
12557,1/23/23,6:43:54,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
12558,1/23/23,6:46:40,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
12559,1/23/23,6:48:37,3,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
12560,1/23/23,6:48:37,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
12561,1/23/23,6:50:27,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
12562,1/23/23,6:53:09,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
12563,1/23/23,6:54:59,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
12564,1/23/23,6:56:45,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
12565,1/23/23,6:56:45,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
12566,1/23/23,6:59:40,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
12567,1/23/23,6:59:40,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
12568,1/23/23,7:01:00,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
12569,1/23/23,7:03:31,1,5,Lower Manhattan,3,3.5,Coffee,Organic brewed coffee,Brazilian Lg
12570,1/23/23,7:06:22,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
12571,1/23/23,7:10:51,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
12572,1/23/23,7:10:51,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
12573,1/23/23,7:14:39,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
12574,1/23/23,7:14:46,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
12575,1/23/23,7:16:48,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
12576,1/23/23,7:17:15,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
12577,1/23/23,7:17:38,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
12578,1/23/23,7:20:15,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
12579,1/23/23,7:20:38,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
12580,1/23/23,7:22:22,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
12581,1/23/23,7:23:01,3,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
12582,1/23/23,7:23:19,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
12583,1/23/23,7:23:19,1,8,Hell's Kitchen,19,6.4,Packaged Chocolate,Drinking Chocolate,Dark chocolate
12584,1/23/23,7:25:04,2,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
12585,1/23/23,7:25:04,2,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone
12586,1/23/23,7:25:53,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
12587,1/23/23,7:25:53,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
12588,1/23/23,7:26:01,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
12589,1/23/23,7:27:33,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
12590,1/23/23,7:28:35,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
12591,1/23/23,7:28:35,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
12592,1/23/23,7:29:02,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Rg
12593,1/23/23,7:29:08,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
12594,1/23/23,7:32:24,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
12595,1/23/23,7:32:52,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
12596,1/23/23,7:35:58,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
12597,1/23/23,7:36:24,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
12598,1/23/23,7:36:24,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
12599,1/23/23,7:37:16,2,8,Hell's Kitchen,5,2.2,Coffee,Organic brewed coffee,Brazilian Sm
12600,1/23/23,7:37:16,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
12601,1/23/23,7:37:59,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
12602,1/23/23,7:38:29,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
12603,1/23/23,7:40:26,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
12604,1/23/23,7:43:46,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
12605,1/23/23,7:48:14,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
12606,1/23/23,7:48:18,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
12607,1/23/23,7:48:18,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
12608,1/23/23,7:48:44,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
12609,1/23/23,7:49:16,1,8,Hell's Kitchen,1,3.75,Bakery,Pastry,Almond Croissant
12610,1/23/23,7:50:09,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Rg
12611,1/23/23,7:50:48,1,5,Lower Manhattan,6,3.75,Coffee,Barista Espresso,Cappuccino Rg
12612,1/23/23,7:50:48,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
12613,1/23/23,7:51:45,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
12614,1/23/23,7:51:59,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
12615,1/23/23,7:52:48,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
12616,1/23/23,7:52:57,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
12617,1/23/23,7:53:50,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
12618,1/23/23,7:54:27,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
12619,1/23/23,7:54:31,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
12620,1/23/23,7:54:47,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
12621,1/23/23,7:56:55,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
12622,1/23/23,8:03:02,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
12623,1/23/23,8:05:34,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
12624,1/23/23,8:05:46,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
12625,1/23/23,8:06:22,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
12626,1/23/23,8:06:40,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
12627,1/23/23,8:07:35,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
12628,1/23/23,8:07:41,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
12629,1/23/23,8:07:59,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
12630,1/23/23,8:08:10,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
12631,1/23/23,8:08:30,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
12632,1/23/23,8:09:18,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
12633,1/23/23,8:10:33,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
12634,1/23/23,8:11:42,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
12635,1/23/23,8:11:42,1,8,Hell's Kitchen,7,19.75,Coffee beans,Premium Beans,Magic Cat Kenya Civet AFCA TOH NO.2 Gatuya Factory New Murarandia AA
12636,1/23/23,8:11:45,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
12637,1/23/23,8:11:45,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
12638,1/23/23,8:11:45,1,8,Hell's Kitchen,14,8.95,Loose Tea,Black tea,Earl Grey
12639,1/23/23,8:15:17,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
12640,1/23/23,8:17:38,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
12641,1/23/23,8:17:38,1,5,Lower Manhattan,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic
12642,1/23/23,8:17:47,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
12643,1/23/23,8:18:32,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
12644,1/23/23,8:19:01,1,3,Astoria,5,2.2,Coffee,Organic brewed coffee,Brazilian Sm
12645,1/23/23,8:20:29,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
12646,1/23/23,8:20:49,2,3,Astoria,6,3.75,Coffee,Barista Espresso,Cappuccino Rg
12647,1/23/23,8:21:08,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
12648,1/23/23,8:21:08,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
12649,1/23/23,8:23:17,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
12650,1/23/23,8:23:18,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
12651,1/23/23,8:23:31,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
12652,1/23/23,8:24:16,1,8,Hell's Kitchen,6,3.75,Coffee,Barista Espresso,Cappuccino Rg
12653,1/23/23,8:24:30,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
12654,1/23/23,8:24:38,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
12655,1/23/23,8:27:50,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
12656,1/23/23,8:29:04,3,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
12657,1/23/23,8:29:04,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
12658,1/23/23,8:30:31,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
12659,1/23/23,8:31:15,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
12660,1/23/23,8:32:01,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
12661,1/23/23,8:34:57,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
12662,1/23/23,8:35:14,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
12663,1/23/23,8:38:27,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
12664,1/23/23,8:41:23,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
12665,1/23/23,8:41:49,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
12666,1/23/23,8:42:07,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
12667,1/23/23,8:42:54,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
12668,1/23/23,8:43:32,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Sm
12669,1/23/23,8:44:04,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
12670,1/23/23,8:45:17,2,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
12671,1/23/23,8:45:17,2,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
12672,1/23/23,8:47:38,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
12673,1/23/23,8:48:42,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
12674,1/23/23,8:50:43,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Lg
12675,1/23/23,8:52:30,3,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
12676,1/23/23,8:52:30,3,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone
12677,1/23/23,8:52:30,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
12678,1/23/23,8:54:46,3,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
12679,1/23/23,8:54:46,1,5,Lower Manhattan,81,28,Branded,Clothing,I Need My Bean! T-shirt
12680,1/23/23,8:55:22,1,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
12681,1/23/23,8:55:22,1,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone
12682,1/23/23,8:56:38,3,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
12683,1/23/23,8:57:00,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
12684,1/23/23,8:57:05,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
12685,1/23/23,8:57:55,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
12686,1/23/23,8:59:20,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
12687,1/23/23,9:02:22,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
12688,1/23/23,9:04:14,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
12689,1/23/23,9:05:21,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
12690,1/23/23,9:05:31,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
12691,1/23/23,9:06:18,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
12692,1/23/23,9:06:18,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
12693,1/23/23,9:06:18,1,8,Hell's Kitchen,10,10,Coffee beans,Green beans,Guatemala El Retiro del Quisaya
12694,1/23/23,9:08:40,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
12695,1/23/23,9:09:18,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
12696,1/23/23,9:09:33,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
12697,1/23/23,9:10:25,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
12698,1/23/23,9:10:25,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
12699,1/23/23,9:10:25,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
12700,1/23/23,9:11:16,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
12701,1/23/23,9:13:29,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Rg
12702,1/23/23,9:14:23,1,8,Hell's Kitchen,1,3.75,Bakery,Pastry,Almond Croissant
12703,1/23/23,9:15:26,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Rg
12704,1/23/23,9:15:29,3,5,Lower Manhattan,3,3.5,Coffee,Organic brewed coffee,Brazilian Lg
12705,1/23/23,9:15:29,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
12706,1/23/23,9:16:42,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Lg
12707,1/23/23,9:16:42,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
12708,1/23/23,9:18:41,2,8,Hell's Kitchen,4,3,Coffee,Organic brewed coffee,Brazilian Rg
12709,1/23/23,9:18:41,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
12710,1/23/23,9:20:12,1,3,Astoria,5,2.2,Coffee,Organic brewed coffee,Brazilian Sm
12711,1/23/23,9:21:18,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
12712,1/23/23,9:21:18,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
12713,1/23/23,9:23:33,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
12714,1/23/23,9:23:46,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
12715,1/23/23,9:23:46,1,5,Lower Manhattan,1,3.75,Bakery,Pastry,Almond Croissant
12716,1/23/23,9:24:50,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
12717,1/23/23,9:25:29,3,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Lg
12718,1/23/23,9:25:32,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
12719,1/23/23,9:25:32,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
12720,1/23/23,9:27:29,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
12721,1/23/23,9:27:37,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
12722,1/23/23,9:28:25,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
12723,1/23/23,9:31:14,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
12724,1/23/23,9:32:14,3,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
12725,1/23/23,9:33:18,1,8,Hell's Kitchen,2,18,Coffee beans,House blend Beans,Our Old Time Diner Blend
12726,1/23/23,9:34:11,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
12727,1/23/23,9:34:20,1,5,Lower Manhattan,3,3.5,Coffee,Organic brewed coffee,Brazilian Lg
12728,1/23/23,9:34:20,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
12729,1/23/23,9:34:20,1,5,Lower Manhattan,6,21,Coffee beans,Gourmet Beans,Ethiopia Suke Quto
12730,1/23/23,9:36:34,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
12731,1/23/23,9:38:13,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
12732,1/23/23,9:38:26,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
12733,1/23/23,9:38:52,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
12734,1/23/23,9:39:48,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
12735,1/23/23,9:39:48,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
12736,1/23/23,9:39:57,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Lg
12737,1/23/23,9:40:32,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
12738,1/23/23,9:40:41,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
12739,1/23/23,9:41:23,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
12740,1/23/23,9:41:39,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Sm
12741,1/23/23,9:42:40,3,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
12742,1/23/23,9:43:01,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
12743,1/23/23,9:43:01,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
12744,1/23/23,9:43:55,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
12745,1/23/23,9:44:08,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
12746,1/23/23,9:45:14,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
12747,1/23/23,9:46:11,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
12748,1/23/23,9:52:29,3,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
12749,1/23/23,9:52:29,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
12750,1/23/23,9:53:12,3,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
12751,1/23/23,9:54:57,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
12752,1/23/23,9:55:17,3,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
12753,1/23/23,9:55:30,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
12754,1/23/23,9:56:26,1,8,Hell's Kitchen,3,3.5,Coffee,Organic brewed coffee,Brazilian Lg
12755,1/23/23,9:56:43,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
12756,1/23/23,10:00:39,1,3,Astoria,4,3,Coffee,Organic brewed coffee,Brazilian Rg
12757,1/23/23,10:01:08,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
12758,1/23/23,10:01:31,3,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
12759,1/23/23,10:01:31,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
12760,1/23/23,10:01:58,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
12761,1/23/23,10:01:58,1,5,Lower Manhattan,1,3.75,Bakery,Pastry,Almond Croissant
12762,1/23/23,10:03:55,3,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
12763,1/23/23,10:04:48,1,8,Hell's Kitchen,6,3.75,Coffee,Barista Espresso,Cappuccino Rg
12764,1/23/23,10:04:49,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
12765,1/23/23,10:06:16,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
12766,1/23/23,10:06:32,2,8,Hell's Kitchen,6,3.75,Coffee,Barista Espresso,Cappuccino Rg
12767,1/23/23,10:08:27,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
12768,1/23/23,10:10:45,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
12769,1/23/23,10:11:25,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
12770,1/23/23,10:11:25,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
12771,1/23/23,10:11:25,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
12772,1/23/23,10:12:22,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
12773,1/23/23,10:12:22,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
12774,1/23/23,10:12:40,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
12775,1/23/23,10:13:24,1,3,Astoria,3,3.5,Coffee,Organic brewed coffee,Brazilian Lg
12776,1/23/23,10:13:24,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
12777,1/23/23,10:15:10,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
12778,1/23/23,10:16:35,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
12779,1/23/23,10:16:35,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
12780,1/23/23,10:18:45,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
12781,1/23/23,10:19:02,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
